"unique_ID","long_cite","short_cite","peer_reviewed","coder","expt_num","expt_condition","same_infant","response_mode","exposure_phase","method","dependent_measure","participant_design","native_lang","infant_type","group_name_1","group_name_2","n_1","n_2","mean_age_1","mean_age_2","x_1","x_2","x_dif","SD_1","SD_2","t","F","d","d_var","corr","special_cases_measures","age_range_1","age_range_2","n_excluded_1","n_excluded_2","gender_1","gender_2","dependent_measure_2","dependent_measure_2_x_diff","dependent_measure_2_SD_1","dependent_measure_2_SD_2","n_excluded_fussers","n_excluded_non_criterion","exclusion_criteria","test_lang","contrast_pseudoIPA","contrast_sampa","sampa_comments","counterbalanced","backness","height","nasality","roundness","tenseness","length","stimuli_notes","F1_1","F2_1","F1_2","F2_2","duration_word_1","duration_word_2","duration_vowel_1","duration_vowel_2","frequency_1","frequency_2","frequency_source","object_type","object_no","object_motion_word_coordination","object_motion","method_notes","results_extra","MSDapprox","general_notes","same_infant_dich","corr_imputed","r","SD_dif","d_calc","d_var_calc","g_calc","r_calc","dataset","short_name","mean_age","n"
"Polka1996","Polka, L, & Bohn, O. (1996). A crossâlanguage comparison of vowel perception in Englishâlearning and Germanâlearning infants. The Journal of the Acoustical Society of America, 100(1), 577-592.","Polka & Bohn (1996)","yes","Sho Tsuji",2,NA,134,"behavior","conditioning","conditioned head-turn","a_prime","within_one","German","typical",NA,NA,10,NA,274.2641,NA,0.428,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.4882,NA,8.5,NA,NA,NA,NA,NA,NA,NA,1,6.5," criterion, scheduling, fussiness, eq error","nonnative","dÃ¦t-dÉt","d{t-dEt","AEnglish",0,0,1,0,0,1,0,"comments_F: mean F of mid-vowel, onset/offset& range  available; F1/F2/F3.1: 893/1736/2540; F1/F2/F3.2: 700/1902/2784; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: 6 tokens per contrast; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: 68; differ.in: ",893,1736,700,1902,437,437,NA,NA,"0.07361798883","0.07070030572","R.Daland corpus, overall vowel counts",NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4800;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:20 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0.1; partial.eta.squared: NA; d: NA","no","means estimated from a graph, SD derived from ANOVAs comparing directions for collapsing across groups, and then extrapolated to each separate group","yes",0.754,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",274.2641,10
"Polka1996","Polka, L, & Bohn, O. (1996). A crossâlanguage comparison of vowel perception in Englishâlearning and Germanâlearning infants. The Journal of the Acoustical Society of America, 100(1), 577-592.","Polka & Bohn (1996)","yes","Sho Tsuji",2,NA,135,"behavior","conditioning","conditioned head-turn","a_prime","within_one","German","typical",NA,NA,10,NA,274.2641,NA,0.692,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.4882,NA,8.5,NA,NA,NA,NA,NA,NA,NA,1,6.5," criterion, scheduling, fussiness, eq error","nonnative","dÉt-dÃ¦t","dEt-d{t","AEnglish",0,0,1,0,0,1,0,"comments_F: mean F of mid-vowel, onset/offset& range  available; F1/F2/F3.1: 700/1902/2784; F1/F2/F3.2: 893/1736/2540; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: 6 tokens per contrast; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: 68; differ.in: ",700,1902,893,1736,437,437,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4800;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:21 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0.6; partial.eta.squared: NA; d: NA","no","means estimated from a graph, SD derived from ANOVAs comparing directions for collapsing across groups, and then extrapolated to each separate group","yes",0.35,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",274.2641,10
"Polka1996","Polka, L, & Bohn, O. (1996). A crossâlanguage comparison of vowel perception in Englishâlearning and Germanâlearning infants. The Journal of the Acoustical Society of America, 100(1), 577-592.","Polka & Bohn (1996)","yes","Sho Tsuji",2,NA,137,"behavior","conditioning","conditioned head-turn","a_prime","within_one","English","typical",NA,NA,10,NA,268.57,NA,0.524,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.1,NA,6.5,NA,NA,NA,NA,NA,NA,NA,2,3.5," criterion, scheduling, fussiness, eq error","nonnative","dut-dyt","du:t-dy:t","German",0,2,0,0,0,0,0,"comments_F: mean F of mid-vowel, onset/offset& range  available; F1/F2/F3.1: 253/715/2182; F1/F2/F3.2: 249/1582/1945; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: 6 tokens per contrast; voice: male; IDS: no; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: 68; differ.in: ",253,715,249,1582,383,379,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:4800;nb.tokens.trial:NA;visual.stim:NA;size.in:NA;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:26 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:NA;","proportion.infants.passed: 0.4; partial.eta.squared: NA; d: NA","no","means estimated from a graph, SD derived from ANOVAs comparing directions for collapsing across groups, and then extrapolated to each separate group","yes",0.22,NA,NA,NA,NA,NA,NA,"Phonemic discrimination (non-native)","inphondb-nonnative",268.57,10
"Albareda2011","Albareda-Castellot, B., Pons, F., & SebastiÃ¡n-GallÃ©s, N. (2011). The acquisition of phonetic categories in bilingual infants: new data from an anticipatory eye movement paradigm. Developmental Science, 14(2), 395-401.","Albareda-Castellot, Pons, & SebastiÃ¡n-GallÃ©s (2011)","yes","Sho Tsuji",2,NA,145,"eye-tracking","conditioning","anticipatory eye movements","target_selection","within_one","Spanish","typical",NA,NA,18,NA,239,NA,53,50,NA,9,NA,NA,NA,NA,NA,NA,NA,19,NA,17,NA,NA,NA,NA,NA,NA,NA,4,8,"criterion, fussiness, side bias","nonnative","dÎµÃ°i -deÃ°i_","dEDi -deDi_","not_looked_up",1,0,0,0,0,1,0,"comments_F: F1 & F2 taken from 150-200 ms central section of vowel. Stim characteristics taken from Bosch & S-G, 2003; F1/F2/F3.1: 675/2527; F1/F2/F3.2: 442/2717; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: first syllable stressed. 18 tokens from 5 female talkers. ; voice: female; IDS: no; naturalness: natural; ISI: NA; SOA: NA; ambient.noise: NA; snr: 65; differ.in: ",675,2527,442,2717,761.9,792.8,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:NA;max.trial.duration:NA;nb.tokens.trial:NA;visual.stim:T-shaped occluder (60*42), elmao cartoon (16*20cm);size.in:99*86;dist.from.child.in:29.5;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:6000;CHT.criterion:29 out of 10;CHT.criterionByChance:0.03125;CHT.maximum.trials:40;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",";","no",0.55,NA,NA,0.333333333333333,0.058641975308642,0.318407960199005,0.164398987305357,"Phonemic discrimination (non-native)","inphondb-nonnative",239,18
"Benderssubmitted","Benders, T. (submitted). Learning phonemes from multiple auditory cues: Dutch infants' language input and perception.","Benders (submitted)","no","Sho Tsuji",1,NA,149,"eye-tracking","test_only","stimulus alternation","looking_time","within_one","Dutch","typical",NA,NA,18,NA,350,NA,0.9016766,1,NA,0.2859144,NA,NA,NA,NA,NA,NA,NA,71.4,NA,14.5,NA,NA,NA,NA,NA,NA,NA,1.5,11.5,"fussiness, bilingual, premature, criterion","nonnative","sÉk -sak/sÉ:k -sa:k","sÉk -sak/sÉ:k -sa:k","not_looked_up",NA,1,0,0,0,0,0,"comments_F: length equal for s1 and s2, couldÃ£â¬â¬either be 150 or 300 ms, but no difference. Coded first possibility ; F1/F2/F3.1: 1001/1354; F1/F2/F3.2: 1113/1734; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: female/synth; IDS: NA; naturalness: synthetic; ISI: NA; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",1001,1354,1113,1734,150,150,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:1;max.trial.duration:10;nb.tokens.trial:8;visual.stim:checkerboard;size.in:17;dist.from.child.in:60;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"yes",0.22,NA,NA,-0.343891038716483,0.0588405846252639,-0.328492932505297,-0.169458720484306,"Phonemic discrimination (non-native)","inphondb-nonnative",350,18
"Benderssubmitted","Benders, T. (submitted). Learning phonemes from multiple auditory cues: Dutch infants' language input and perception.","Benders (submitted)","no","Sho Tsuji",1,NA,149,"eye-tracking","test_only","stimulus alternation","looking_time","within_one","Dutch","typical",NA,NA,18,NA,350,NA,0.9463512,1,NA,0.3513713,NA,NA,NA,NA,NA,NA,NA,71.4,NA,14.5,NA,NA,NA,NA,NA,NA,NA,1.5,11.5,"fussiness, bilingual, premature, criterion","nonnative","sÉk-sÉ:k/sak-sa:k","sÉk-sÉ:k/sak-sa:k","not_looked_up",NA,0,0,0,0,0,1,"comments_F: quality equal for s1 and s2, either formants of long or short vowel. Coded first; F1/F2/F3.1: 1001/1354; F1/F2/F3.2: 1001/1354; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: female/synth; IDS: NA; naturalness: synthetic; ISI: NA; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",1001,1354,1001,1354,150,300,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:1;max.trial.duration:10;nb.tokens.trial:8;visual.stim:checkerboard;size.in:17;dist.from.child.in:60;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"yes",0.49,NA,NA,-0.152684069529868,0.0562031229191167,-0.145847469401665,-0.0761205377314476,"Phonemic discrimination (non-native)","inphondb-nonnative",350,18
"Benderssubmitted","Benders, T. (submitted). Learning phonemes from multiple auditory cues: Dutch infants' language input and perception.","Benders (submitted)","no","Sho Tsuji",2,NA,150,"eye-tracking","test_only","stimulus alternation","looking_time","within_one","Dutch","typical",NA,NA,24,NA,460.6,NA,1.0004484,1,NA,0.4343337,NA,NA,NA,NA,NA,NA,NA,39.2,NA,14.5,NA,NA,NA,NA,NA,NA,NA,1.5,11.5,"fussiness, bilingual, premature, criterion","nonnative","sÉk -sak/sÉ:k -sa:k","sÉk -sak/sÉ:k -sa:k","not_looked_up",NA,1,0,0,0,0,0,"comments_F: length equal for s1 and s2, couldÃ£â¬â¬either be 150 or 300 ms, but no difference. Coded first possibility ; F1/F2/F3.1: 1001/1354; F1/F2/F3.2: 1113/1734; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: female/synth; IDS: NA; naturalness: synthetic; ISI: NA; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",1001,1354,1113,1734,150,150,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:1;max.trial.duration:10;nb.tokens.trial:8;visual.stim:checkerboard;size.in:17;dist.from.child.in:60;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"yes",0.22,NA,NA,0.00103238592814699,0.0416666888712647,0.000998351227219065,0.000516192895302364,"Phonemic discrimination (non-native)","inphondb-nonnative",460.6,24
"Benderssubmitted","Benders, T. (submitted). Learning phonemes from multiple auditory cues: Dutch infants' language input and perception.","Benders (submitted)","no","Sho Tsuji",2,NA,150,"eye-tracking","test_only","stimulus alternation","looking_time","within_one","Dutch","typical",NA,NA,24,NA,460.6,NA,0.9678899,1,NA,0.5548699,NA,NA,NA,NA,NA,NA,NA,39.2,NA,14.5,NA,NA,NA,NA,NA,NA,NA,1.5,11.5,"fussiness, bilingual, premature, criterion","nonnative","sÉk-sÉ:k/sak-sa:k","sÉk-sÉ:k/sak-sa:k","not_looked_up",NA,0,0,0,0,0,1,"comments_F: quality equal for s1 and s2, either formants of long or short vowel. Coded first; F1/F2/F3.1: 1001/1354; F1/F2/F3.2: 1001/1354; min.f0: NA; average.f0: NA; max.f0: NA; range.f0: NA; pitch.contour: NA; other: NA; voice: female/synth; IDS: NA; naturalness: synthetic; ISI: NA; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",1001,1354,1001,1354,150,300,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:NA;proportion.same.change:1;max.trial.duration:10;nb.tokens.trial:8;visual.stim:checkerboard;size.in:17;dist.from.child.in:60;side.degrees:NA;CF.longest.first:NA;CF.window.size:NA;CF.min.hab:NA;CF.max.hab:NA;CF.contrast:NA;CF.ntest:NA;CF.testDetails:NA;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"yes",0.62,NA,NA,-0.0578696015047852,0.0417364352245484,-0.0559618124441879,-0.0289226959167683,"Phonemic discrimination (non-native)","inphondb-nonnative",460.6,24
"Mazuka2013","Mazuka, R., Hasegawa, M., & Tsuji, S. (2013). Development of non-native vowel discrimination: Improvement without exposure. Developmental Psychobiology, 56(2), 192-209.","Mazuka, Hasegawa, & Tsuji (2013)","yes","Sho Tsuji",1,NA,155,"eye-tracking","habituation","central fixation","looking_time","within_two","Japanese","typical",NA,NA,27,NA,141.1488,NA,NA,NA,0.4,2.78,2.9,NA,NA,NA,NA,0.57,NA,28.5948,NA,14,NA,NA,NA,NA,NA,NA,NA,11,NA,"fussiness, eq error, exp error, parental interference, infant behavior","nonnative","bi:k-be:k","bi:k-be:k","German",0,0,1,0,0,0,0,"comments_F: mean over 10 tokens; F1/F2/F3.1: F1 270/F2 2620; F1/F2/F3.2: F1 360/F2 2550; min.f0: NA; average.f0: 224.5; max.f0: NA; range.f0: NA; pitch.contour: flat; other: NA; voice: female; IDS: yes; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",270,2620,360,2550,655,625,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:35;proportion.same.change:0.5;max.trial.duration:15000;nb.tokens.trial:10;visual.stim:red & black checkerboard;size.in:19;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:first;CF.window.size:4;CF.min.hab:NA;CF.max.hab:28;CF.contrast:same-switch;CF.ntest:2;CF.testDetails:counterbalanced for order of same-switch;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.57,NA,NA,0.14081364854557,0.0321676388131551,0.13671228014133,0.0702329628253876,"Phonemic discrimination (non-native)","inphondb-nonnative",141.1488,27
"Mazuka2013","Mazuka, R., Hasegawa, M., & Tsuji, S. (2013). Development of non-native vowel discrimination: Improvement without exposure. Developmental Psychobiology, 56(2), 192-209.","Mazuka, Hasegawa, & Tsuji (2013)","yes","Sho Tsuji",1,NA,155,"eye-tracking","habituation","central fixation","looking_time","within_two","Japanese","typical",NA,NA,27,NA,141.1488,NA,NA,NA,0.22,2.92,3.09,NA,NA,NA,NA,0.46,NA,28.5948,NA,14,NA,NA,NA,NA,NA,NA,NA,11,NA,"fussiness, eq error, exp error, parental interference, infant behavior","nonnative","be:k-bi:k","be:k-bi:k","German",0,0,1,0,0,0,0,"comments_F: mean over 10 tokens; F1/F2/F3.1: F1 270/F2 2620; F1/F2/F3.2: F1 360/F2 2550; min.f0: NA; average.f0: 224.5; max.f0: NA; range.f0: NA; pitch.contour: flat; other: NA; voice: female; IDS: yes; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",270,2620,360,2550,655,625,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:35;proportion.same.change:0.5;max.trial.duration:15000;nb.tokens.trial:10;visual.stim:red & black checkerboard;size.in:19;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:first;CF.window.size:4;CF.min.hab:NA;CF.max.hab:28;CF.contrast:same-switch;CF.ntest:2;CF.testDetails:counterbalanced for order of same-switch;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.46,NA,NA,0.0731820435411599,0.0401071122299372,0.0710505277098639,0.0365665504292923,"Phonemic discrimination (non-native)","inphondb-nonnative",141.1488,27
"Mazuka2013","Mazuka, R., Hasegawa, M., & Tsuji, S. (2013). Development of non-native vowel discrimination: Improvement without exposure. Developmental Psychobiology, 56(2), 192-209.","Mazuka, Hasegawa, & Tsuji (2013)","yes","Sho Tsuji",1,NA,156,"eye-tracking","habituation","central fixation","looking_time","within_two","Japanese","typical",NA,NA,28,NA,309.9798,NA,NA,NA,2.1,3.18,3.28,NA,NA,NA,NA,0.49,NA,28.2906,NA,16,NA,NA,NA,NA,NA,NA,NA,8,NA,"fussiness, eq error, exp error, parental interference, infant behavior","nonnative","bi:k-be:k","bi:k-be:k","German",0,0,1,0,0,0,0,"comments_F: mean over 10 tokens; F1/F2/F3.1: F1 270/F2 2620; F1/F2/F3.2: F1 360/F2 2550; min.f0: NA; average.f0: 224.5; max.f0: NA; range.f0: NA; pitch.contour: flat; other: NA; voice: female; IDS: yes; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",270,2620,360,2550,655,625,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:35;proportion.same.change:0.5;max.trial.duration:15000;nb.tokens.trial:10;visual.stim:red & black checkerboard;size.in:19;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:first;CF.window.size:4;CF.min.hab:NA;CF.max.hab:28;CF.contrast:same-switch;CF.ntest:2;CF.testDetails:counterbalanced for order of same-switch;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.49,NA,NA,0.650076915577606,0.0441259285016113,0.631850460000663,0.309119152312366,"Phonemic discrimination (non-native)","inphondb-nonnative",309.9798,28
"Mazuka2013","Mazuka, R., Hasegawa, M., & Tsuji, S. (2013). Development of non-native vowel discrimination: Improvement without exposure. Developmental Psychobiology, 56(2), 192-209.","Mazuka, Hasegawa, & Tsuji (2013)","yes","Sho Tsuji",1,NA,156,"eye-tracking","habituation","central fixation","looking_time","within_two","Japanese","typical",NA,NA,28,NA,309.9798,NA,NA,NA,1.16,2.89,2.76,NA,NA,NA,NA,0.12,NA,28.2906,NA,16,NA,NA,NA,NA,NA,NA,NA,8,NA,"fussiness, eq error, exp error, parental interference, infant behavior","nonnative","be:k-bi:k","be:k-bi:k","German",0,0,1,0,0,0,0,"comments_F: mean over 10 tokens; F1/F2/F3.1: F1 270/F2 2620; F1/F2/F3.2: F1 360/F2 2550; min.f0: NA; average.f0: 224.5; max.f0: NA; range.f0: NA; pitch.contour: flat; other: NA; voice: female; IDS: yes; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",270,2620,360,2550,655,625,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:35;proportion.same.change:0.5;max.trial.duration:15000;nb.tokens.trial:10;visual.stim:red & black checkerboard;size.in:19;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:first;CF.window.size:4;CF.min.hab:NA;CF.max.hab:28;CF.contrast:same-switch;CF.ntest:2;CF.testDetails:counterbalanced for order of same-switch;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.12,NA,NA,0.410510819721386,0.0681534584691187,0.399001170570319,0.201063717753765,"Phonemic discrimination (non-native)","inphondb-nonnative",309.9798,28
"Mazuka2013","Mazuka, R., Hasegawa, M., & Tsuji, S. (2013). Development of non-native vowel discrimination: Improvement without exposure. Developmental Psychobiology, 56(2), 192-209.","Mazuka, Hasegawa, & Tsuji (2013)","yes","Sho Tsuji",2,NA,157,"eye-tracking","habituation","central fixation","looking_time","within_two","Japanese","typical",NA,NA,28,NA,143.2782,NA,NA,NA,0.18,1.4,1.92,NA,NA,NA,NA,0.34,NA,28.5948,NA,22,NA,NA,NA,NA,NA,NA,NA,16,NA,"fussiness, eq error, exp error, parental interference, infant behavior","nonnative","bu:k-bo:k","bu:k-bo:k","German",0,0,1,0,0,0,0,"comments_F: mean over 10 tokens; F1/F2/F3.1: F1 390/F2 720; F1/F2/F3.2: F1 470/F2 750; min.f0: NA; average.f0: 245; max.f0: NA; range.f0: NA; pitch.contour: flat; other: NA; voice: female; IDS: yes; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",390,720,470,750,660,630,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:35;proportion.same.change:0.5;max.trial.duration:15000;nb.tokens.trial:10;visual.stim:red & black checkerboard;size.in:19;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:first;CF.window.size:4;CF.min.hab:NA;CF.max.hab:28;CF.contrast:same-switch;CF.ntest:2;CF.testDetails:counterbalanced for order of same-switch;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.34,NA,NA,0.107127675724836,0.0474133708456463,0.104124096031617,0.0534871632180124,"Phonemic discrimination (non-native)","inphondb-nonnative",143.2782,28
"Mazuka2013","Mazuka, R., Hasegawa, M., & Tsuji, S. (2013). Development of non-native vowel discrimination: Improvement without exposure. Developmental Psychobiology, 56(2), 192-209.","Mazuka, Hasegawa, & Tsuji (2013)","yes","Sho Tsuji",2,NA,157,"eye-tracking","habituation","central fixation","looking_time","within_two","Japanese","typical",NA,NA,28,NA,143.2782,NA,NA,NA,1.33,2.28,2.68,NA,NA,NA,NA,0.59,NA,28.5948,NA,22,NA,NA,NA,NA,NA,NA,NA,16,NA,"fussiness, eq error, exp error, parental interference, infant behavior","nonnative","bo:k-bu:k","bo:k-bu:k","German",0,0,1,0,0,0,0,"comments_F: mean over 10 tokens; F1/F2/F3.1: F1 390/F2 720; F1/F2/F3.2: F1 470/F2 750; min.f0: NA; average.f0: 245; max.f0: NA; range.f0: NA; pitch.contour: flat; other: NA; voice: female; IDS: yes; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",390,720,470,750,660,630,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:35;proportion.same.change:0.5;max.trial.duration:15000;nb.tokens.trial:10;visual.stim:red & black checkerboard;size.in:19;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:first;CF.window.size:4;CF.min.hab:NA;CF.max.hab:28;CF.contrast:same-switch;CF.ntest:2;CF.testDetails:counterbalanced for order of same-switch;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.59,NA,NA,0.534554862970062,0.0334698946294724,0.519567343447537,0.258213487564261,"Phonemic discrimination (non-native)","inphondb-nonnative",143.2782,28
"Mazuka2013","Mazuka, R., Hasegawa, M., & Tsuji, S. (2013). Development of non-native vowel discrimination: Improvement without exposure. Developmental Psychobiology, 56(2), 192-209.","Mazuka, Hasegawa, & Tsuji (2013)","yes","Sho Tsuji",2,NA,158,"eye-tracking","habituation","central fixation","looking_time","within_two","Japanese","typical",NA,NA,28,NA,312.4134,NA,NA,NA,-0.14,3.13,2.85,NA,NA,NA,NA,0.22,NA,30.42,NA,20,NA,NA,NA,NA,NA,NA,NA,13,NA,"fussiness, eq error, exp error, parental interference, infant behavior","nonnative","bu:k-bo:k","bu:k-bo:k","German",0,0,1,0,0,0,0,"comments_F: mean over 10 tokens; F1/F2/F3.1: F1 390/F2 720; F1/F2/F3.2: F1 470/F2 750; min.f0: NA; average.f0: 245; max.f0: NA; range.f0: NA; pitch.contour: flat; other: NA; voice: female; IDS: yes; naturalness: natural; ISI: 1500; SOA: NA; ambient.noise: NA; snr: NA; differ.in: ",390,720,470,750,660,630,NA,NA,NA,NA,NA,NA,0,NA,NA,"fam.length:NA;habituation.criterion:35;proportion.same.change:0.5;max.trial.duration:15000;nb.tokens.trial:10;visual.stim:red & black checkerboard;size.in:19;dist.from.child.in:NA;side.degrees:NA;CF.longest.first:first;CF.window.size:4;CF.min.hab:NA;CF.max.hab:28;CF.contrast:same-switch;CF.ntest:2;CF.testDetails:counterbalanced for order of same-switch;CHT.responsetimeout:NA;CHT.criterion:NA;CHT.criterionByChance:NA;CHT.maximum.trials:NA;CHT.Max.nb.visits:NA;","proportion.infants.passed: NA; partial.eta.squared: NA; d: NA","no",NA,"no",0.22,NA,NA,-0.0467715003462567,0.0557752252546721,-0.0454601498692588,-0.0233793580396971,"Phonemic discrimination (non-native)","inphondb-nonnative",312.4134,28
